# Metadata
label,sec_095_r0.965
r,0.6717171717171717
r_over_R,0.9646464646464648
B_r,0.6404519070481365
Cx,0.003469122612098894
Cy,0.0008800840509142128
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_095_r0.965.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_095_r0.965_h40,40.0,-15.135992034,-0.10411046800000001,30.731976776,0.15341659,-1.52834548,-2.572974115,2.145957869,4.365436658,45.86796881,6.938410773,200.2026584472322,94.27444081310072,3.7549175068624057,0.8321339181876668,38909026914198.766,1475710818213615.5,27646980933799.156,1514619845127814.2,1.6463822942853645,10.139257032135044,,,-88.89805676727431,1476242605382720.8,38377239745093.336,146365747725107.44,13205002381124.516,5254563895974.805,-2.6818245122065965,0.21986861696075294,-1.838222812564987,0.2353363854176016,-0.27140306561348543,-2.677100166032639,0.005737193022931277,-0.005737193022931277,-0.008103575311536704,0.008103575311536704,,,2750533.2630024715,0.09663530304051712,65958176996.96021,26246224384.476692,44.39336749849089,1.7142166258793574,0.7357773644900663,65958176996.96021,26246224384.476692
