# Metadata
label,sec_006_r0.178
r,0.04242424242424234
r_over_R,0.17803030303030304
B_r,27.14498624128843
Cx,0.00856295432466025
Cy,0.007375612267762625
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_006_r0.178.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_006_r0.178_h40,40.0,-42.950441429,-20.518387885,86.627207946,43.740633310999996,-39.594527318,-23.050997024999997,86.21496372499999,44.544671816,129.577649375,67.59566884099999,1996.2475614145928,297.6913697321816,9.438133363927854,7.642851718395855,3.4513758103004204e+16,1.1607507218433584e+17,5.870399484185684e+16,1.5058883028734003e+17,15.52849434809805,28.477555312072976,,,-62.39352243290191,1.4677323018044272e+17,3815600106897327.5,1.4552197656117846e+16,97749266831653.78,60786574507778.805,-7.888217942649427,-3.157878725749346,-5.5261376885745195,-1.925376443326498,-0.8570123826208411,-8.453502832158467,-0.021051545668753224,0.021051545668753224,-0.02581193569019074,0.02581193569019074,,,8685387.125945337,0.0966353057418047,48966505317.80042,30450418917.33301,44.39336749908109,1.835781572317876,1.4131806872752135,48966505317.80042,30450418917.33301
