# Metadata
label,Station_2
r,0.2
r_over_R,0.25
B_r,18.6826163532195
Cx,0.005849999999999999
Cy,-0.00941
mesh_h,3.0
scale_factors,"[0.6        0.63468646 0.67137816 0.71019105 0.75124773 0.79467794
 0.84061887 0.88921569 0.94062193 0.995     ]"
target_Jt_mm4,0.0004764142511327
target_Iz_mm4,0.0036445998741474
dxf_path,C:\Users\samea\Desktop\geometry_tools\section_calc_n\blade\Station_2.dxf

# Optimisation Results
run_label,mesh_h,scale_factor,area_mm2,Jt_mm4,Iz_mm4,target_Jt_mm4,target_Iz_mm4,delta_Jt_mm4,delta_Iz_mm4,passed,Jt_ratio,Iz_ratio,Area_reduction_pct,Jt_efficiency,Iz_efficiency,Slack_Jt,Excess_ratio_Jt,Slack_Iz,Excess_ratio_Iz
Station_2_s0.600_s0.600_h3.000,3.0,0.6,1238.8483529094947,157093.48968115207,45160.17778590107,0.0004764142511327,0.0036445998741474,157093.48920473782,45160.17414130119,True,329741373.8309759,12390983.74179295,0.0,126.80606896898276,36.45335418159957,157093.48920473782,329741372.8309759,45160.17414130119,12390982.74179295
Station_2_s0.635_s0.635_h3.000,3.0,0.6346864572033302,1155.9483009831026,149106.0203303259,43465.13998298126,0.0004764142511327,0.0036445998741474,149106.01985391165,43465.13633838138,True,312975566.90594053,11925901.740626406,6.691702962004776,128.99021539589208,37.60128367853073,149106.01985391165,312975565.90594053,43465.13633838138,11925900.740626406
