# Metadata
label,sec_060_r0.655
r,0.42424242424242425
r_over_R,0.6553030303030303
B_r,3.934511024578679
Cx,0.005212244141371885
Cy,0.001646330185124353
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_060_r0.655.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_060_r0.655_h40,40.0,-23.069174226,-1.487026553,46.844522876,2.930858727,-8.666483817,-4.2428681059999995,8.523936605000001,7.000419076,69.913697102,11.243287182,466.97364984896336,143.98101558908397,5.652212320418367,1.5982995929072186,254754537697406.06,7985653420527999.0,597850872926625.0,8240407958225405.0,2.758387009249892,15.44363267733908,,,-85.6039976497019,8031613578016524.0,208794380208881.2,796314332254178.2,30448874571525.84,12312432864054.572,-4.108353252477649,0.099892194853494,-2.8234453687016443,0.19750814179356374,-0.41450138642175466,-4.08861021600137,-0.000666308910547445,0.000666308910547445,-0.012429209722258357,0.012429209722258357,,,4200762.891803978,0.09663530450083041,65204695342.818886,26366440307.79225,44.393367498935035,1.7268575594084468,0.9375009570816472,65204695342.818886,26366440307.79225
