# Metadata
label,sec_081_r0.841
r,0.5727272727272728
r_over_R,0.8409090909090909
B_r,1.7459272963158656
Cx,0.004099800020823003
Cy,0.0011246989548408628
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_081_r0.841.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_081_r0.841_h40,40.0,-17.973287311,-0.470511768,36.494123042,0.8864788600000001,-3.443375293,-3.106001166,3.661866587,5.248212883,54.467410353,8.354214049000001,282.47503401474023,111.9822217776996,4.44031209502486,1.0743023557906481,80646811348288.67,2934608574439857.5,110171919250199.55,3015255385788146.0,1.995464416293619,12.037200054683362,,,-87.79258137774437,2938855238775040.5,76400147013105.88,291380117162359.94,18580089882433.87,7421788644219.178,-3.1900030687130134,0.19965946999830625,-2.188486465399691,0.23736184286495665,-0.32238127316501064,-3.1799455651112885,0.00415461263904966,-0.00415461263904966,-0.009640712500809799,0.009640712500809799,,,3267172.1327915676,0.09663530277923614,65776042641.22089,26274140191.206745,44.39336749886198,1.7184186607709955,0.8141496489120477,65776042641.22089,26274140191.206745
