# Metadata
label,sec_032_r0.408
r,0.22626262626262622
r_over_R,0.4078282828282829
B_r,9.618904370728469
Cx,0.007794599512415485
Cy,0.003342950797291831
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_032_r0.408.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_032_r0.408_h40,40.0,-35.389878027,-5.841335429,71.876715676,11.724508066,-24.85601555,-8.521323974,33.751247783000004,13.056040001,107.266593703,21.577363975,1124.2402566930054,223.40279960799757,8.481284480279754,3.336408999654055,2599246819096363.5,4.516272273831923e+16,7813624127042242.0,4.776196955741559e+16,5.678512897702446,23.6701447730379,,,-79.9196043035493,4.655178301300609e+16,1210186544409498.2,4615492711256738.0,70322037810314.73,30161777330996.44,-6.358575577502468,-0.4771606315905761,-4.389702119865909,-0.1289718971843118,-0.6431458211408324,-6.343936403834755,-0.013242369806591037,0.013242369806591037,-0.019378512257558753,0.019378512257558753,,,6517957.8479257105,0.0966353095156255,62550720267.89862,26828586818.015602,44.39336749913202,1.749718464495219,1.1430162284180543,62550720267.89862,26828586818.015602
