# Metadata
label,sec_039_r0.470
r,0.2757575757575757
r_over_R,0.4696969696969697
B_r,7.688571478380669
Cx,0.0069691118029477864
Cy,0.0027147908502732207
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_039_r0.470.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_039_r0.470_h40,40.0,-31.364566688,-4.097046099,63.697187160999995,8.198380801999999,-19.081065776000003,-6.828261667,22.230675472999998,10.649767672,95.061753849,17.478029339000003,874.2871218781369,197.00900868031422,7.574130822048079,2.6886274453555976,1282986256541441.0,2.760199734517316e+16,3848140034754557.5,2.88849836017146e+16,4.524018618594609,20.983775750141348,,,-81.84993719584683,2.8153099661122308e+16,731883940592291.8,2791309314347716.5,55625445726763.31,23293538809757.65,-5.61834491189625,-0.23166911785454558,-3.872723007373665,0.01672455359878263,-0.5671622331383348,-5.594443415613346,-0.009520216261974003,0.009520216261974003,-0.017067040015730454,0.017067040015730454,,,5747897.593484242,0.09663530894931945,63623773397.54149,26642893652.280556,44.393367499024016,1.7417808120690768,1.0861663144348008,63623773397.54149,26642893652.280556
