# Metadata
label,sec_045_r0.523
r,0.3181818181818181
r_over_R,0.5227272727272727
B_r,6.364468517559821
Cx,0.006369295125080926
Cy,0.002313087183188608
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_045_r0.523.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_045_r0.523_h40,40.0,-28.495064262,-3.054353815,57.867058691,6.092324796,-15.341436555000001,-5.8105260439999995,16.273295243,9.233787963,86.362122953,15.044314006999999,717.6755539409733,178.493794320624,6.9167593788080275,2.2767221967231466,754175405571362.0,1.8709294548934836e+16,2180513454607217.8,1.9463469954506196e+16,3.8283578703093397,19.0679959820639,,,-83.17404015670273,1.897030709575807e+16,493162858748124.56,1880858344076365.0,46119065745785.0,19035846376291.473,-5.093812778806122,-0.09221400466431469,-3.507471561891418,0.09622800934624853,-0.513858908971648,-5.068666596833455,-0.006577806807764909,0.006577806807764909,-0.01544623775970493,0.01544623775970493,,,5207701.199564476,0.09663530441759217,64261720344.98218,26524306522.29951,44.393367498753655,1.7364449881562807,1.0405029672908872,64261720344.98218,26524306522.29951
