# Metadata
label,Station_8
r,0.5
r_over_R,0.625
B_r,4.40404609966419
Cx,0.0017900000000000001
Cy,-0.00571
hs,"[40.0, 10.0, 2.5]"
dxf_path,C:\Users\Sam Hughes\Desktop\geometry_tools\n_sections\blade\Station_8.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,x_min_mm,x_max_mm,y_min_mm,y_max_mm,max_width_mm,max_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,phi_deg,i1_mm4,i2_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,j_mm4,asx_mm2,asy_mm2,scx_mm,scy_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
Station_8_h40,40.0,-28.132337404,44.580639978,-11.863649638999998,-0.046935286,72.712977382,11.816714353,377.6304439297287,149.5248710162139,1.7900000000299487,-5.709999999832949,4049.8800952989536,116927.84050284461,9294.997143846394,120977.72059814357,3.274821123654232,17.59646641337289,0.0,0.0,-85.32392296527904,117688.12129382568,3289.5993043178873,11470.616233631466,,,,,,,,,,,,,,,,,,,
Station_8_h10,10.0,-28.132337404,44.580639978,-11.863649638999998,-0.046935286,72.712977382,11.816714353,377.6304439297287,149.5248710162139,1.7900000000299487,-5.709999999832949,4049.8800952989536,116927.84050284461,9294.997143846394,120977.72059814357,3.274821123654232,17.59646641337289,0.0,0.0,-85.32392296527904,117688.12129382568,3289.5993043178873,11470.616233631466,,,,,,,,,,,,,,,,,,,
Station_8_h2.5,2.5,-28.132337404,44.580639978,-11.863649638999998,-0.046935286,72.712977382,11.816714353,377.6304439297287,149.5248710162139,1.7900000000299487,-5.709999999832949,4049.8800952989536,116927.84050284461,9294.997143846394,120977.72059814357,3.274821123654232,17.59646641337289,0.0,0.0,-85.32392296527904,117688.12129382568,3289.5993043178873,11470.616233631466,,,,,,,,,,,,,,,,,,,
