# Metadata
label,sec_017_r0.275
r,0.12020202020202017
r_over_R,0.2752525252525253
B_r,16.50469017730411
Cx,0.009469694926083459
Cy,0.0054892420764748266
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_017_r0.275.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_017_r0.275_h40,40.0,-44.552036569,-11.849846749,90.27895909899999,26.143496907000003,-37.297302929,-15.222522175,90.023050646,26.982820801,134.83099566799999,42.205342976,1872.5104671908423,288.317611873678,10.350531991009321,5.587109352650213,1.4067971042446724e+16,1.1843098935094731e+17,3.510731846649581e+16,1.3249896039339405e+17,10.236324100657315,29.70030941616753,,,-73.03381849694225,1.2914171904636006e+17,3357241347033981.5,1.2804077350409468e+16,108042929702739.23,52113669766064.91,-8.07318782221236,-1.5952162395465679,-5.6044121461952034,-0.844454758896929,-0.8300264395862905,-8.187315345900556,-0.020439623972987,0.020439623972987,-0.02505976042597382,0.02505976042597382,,,8411900.138705391,0.09663530424988781,57699506409.07565,27830909722.094276,44.39336749943449,1.7799780561255105,1.285517275367071,57699506409.07565,27830909722.094276
