# Metadata
label,sec_061_r0.664
r,0.43131313131313137
r_over_R,0.6641414141414143
B_r,3.804383568202033
Cx,0.005148075155475194
Cy,0.001613212539218627
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_061_r0.664.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_061_r0.664_h40,40.0,-22.772164756,-1.41595504,46.241213267,2.7876951080000003,-8.017153645,-4.168742427,7.932408987,6.890862599,69.013378023,11.059605026000002,454.8958783135367,142.10686084774096,5.582207624775587,1.564821040766427,239207934565138.1,7580453794169382.0,550657909107452.5,7819661728734521.0,2.7081468590519275,15.245161298694898,,,-85.73412510602988,7621528161514713.0,198133567219807.44,755655419550378.6,29680324069346.53,11992249717485.162,-4.054640066247691,0.10780126469113709,-2.786243335083289,0.20126604407625065,-0.4091061821507448,-4.035388371794731,-0.0003491515244355741,0.0003491515244355741,-0.012265609105037557,0.012265609105037557,,,4146082.907332659,0.09663530799211037,65246412386.4613,26362625579.164978,44.39336749954077,1.7263506373807966,0.9311095250621518,65246412386.4613,26362625579.164978
