# Metadata
label,sec_026_r0.355
r,0.1838383838383838
r_over_R,0.35479797979797983
B_r,11.729567257525026
Cx,0.008604569169478717
Cy,0.004071809669638042
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_026_r0.355.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_026_r0.355_h40,40.0,-39.470095482999994,-7.044506813,80.135362941,16.121940699000003,-29.492007549,-10.623234061000002,79.72964860900001,16.873035955000002,119.605458424,27.496270016000004,1416.309166574482,250.74834660206864,9.375055108930773,4.092858160464064,5129649030696291.0,7.067225151068947e+16,1.4853390185139078e+16,7.580190054138576e+16,7.107309289314858,26.380671921341726,,,-77.80894141671241,7.388124188922466e+16,1920658652161109.8,7325139659929016.0,86693397260378.17,38355035525228.875,-7.1123310963515545,-0.7980543461165849,-4.918349363480041,-0.3261216163395379,-0.7218697278081468,-7.120466870898219,-0.016527775915875745,0.016527775915875745,-0.021772875153700154,0.021772875153700154,,,7315786.357507014,0.09663530343714391,61210785968.47383,27080976689.570713,44.393367498807784,1.758644190750012,1.1949870517931895,61210785968.47383,27080976689.570713
