# Metadata
label,sec_067_r0.717
r,0.4737373737373736
r_over_R,0.7171717171717172
B_r,3.091510019556824
Cx,0.004792539185179975
Cy,0.0014365679219496181
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_067_r0.717.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_067_r0.717_h40,40.0,-21.133476211,-1.05029403,42.912678171,2.051545647,-6.472629505,-3.778455411,6.509410601,6.304512343,64.04615438200001,10.082967754,391.2377330823443,131.78907566398956,5.194561591088224,1.3866842369909957,167648670236010.75,5616579687872178.0,339639983393314.75,5784228358108188.0,2.444669260814126,14.149986247148396,,,-86.44699865473703,5637668335696937.0,146560022411251.78,558960675843485.7,25609342057151.914,10299739972805.314,-3.7587171286928633,0.1467499621652268,-2.5814247075752683,0.2187867949195785,-0.3794024948114368,-3.7423981284539294,0.0013447613877410039,-0.0013447613877410039,-0.011365518560749573,0.011365518560749573,,,3845053.157350339,0.09663530573787744,65457239656.79426,26326039392.109234,44.3933674994309,1.723586978955319,0.8941720412978347,65457239656.79426,26326039392.109234
