# Metadata
label,sec_037_r0.452
r,0.2616161616161616
r_over_R,0.45202020202020204
B_r,8.194144047011484
Cx,0.007191262923910117
Cy,0.0028746670479374895
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_037_r0.452.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_037_r0.452_h40,40.0,-32.438559576,-4.528800542,65.87943746200001,9.070886595,-20.490887367,-7.2482512450000005,24.868382206,11.236777695,98.31799703800002,18.485028940000003,937.419980460654,203.99811198590888,7.817960294893183,2.853104475869197,1555391787045997.8,3.1651817139498908e+16,4690243839957301.0,3.3207208926544904e+16,4.810533239887026,21.70064503939426,,,-81.34436462712031,3.236580900537886e+16,841399921166041.1,3208989067051603.5,59393731109881.234,25020847394043.85,-5.815320730520871,-0.29121231807101355,-4.010117330162511,-0.01806806759329849,-0.5872832592795153,-5.7929144811909765,-0.010562142483289896,0.010562142483289896,-0.017679077749177093,0.017679077749177093,,,5951810.3502423065,0.09663531416175204,63358721115.26233,26691182090.81532,44.39336749934158,1.74384116971271,1.1020685784674238,63358721115.26233,26691182090.81532
