# Metadata
label,sec_073_r0.770
r,0.5161616161616163
r_over_R,0.7702020202020203
B_r,2.4653329980165624
Cx,0.004474374987961279
Cy,0.0012880763753289357
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_073_r0.770.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_073_r0.770_h40,40.0,-19.676734433,-0.762429922,39.953859233,1.47265545,-5.1253632069999995,-3.456234485,5.253035519,5.806933065000001,59.630593666,9.26316755,338.8325449172264,122.64549599153591,4.847975236115564,1.237567684311732,120664870489813.97,4217781148045972.5,210023081748389.78,4338446018535786.5,2.2286316242543736,13.176191070075191,,,-87.07317567620939,4228519040153447.5,109926978382338.8,419247049789894.9,22233736653384.43,8910910535208.883,-3.496233009746384,0.1747878988662719,-2.3999531475761784,0.22984929261387882,-0.3530793313953398,-3.482747629928382,0.00273537525349935,-0.00273537525349935,-0.010568723487989172,0.010568723487989172,,,3578281.805458721,0.0966353039772037,65618657318.81192,26298862576.455677,44.393367498639925,1.7211738590784833,0.8587649782052289,65618657318.81192,26298862576.455677
