# Metadata
label,sec_012_r0.231
r,0.08484848484848478
r_over_R,0.23106060606060608
B_r,20.590444193397765
Cx,0.00945050014150683
Cy,0.006418957195009336
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_012_r0.231.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_012_r0.231_h40,40.0,-45.501014289,-15.649766235000001,92.04344448600001,33.931098041,-40.061548522,-18.722482204,91.722221707,34.786130356,137.54445877499998,53.50861256,2039.8711242609083,300.92648349864004,10.360244021688029,6.586348620755459,2.3245707771887908e+16,1.3399660509097818e+17,5.0042353696422e+16,1.5724231286286608e+17,12.606962005259252,30.268155376960404,,,-68.94806448086717,1.5325812768378035e+17,3984185179085732.5,1.519515936686023e+16,110939406828217.36,58497219500958.266,-8.286212272920864,-2.261115337676548,-5.7718577972351826,-1.2959240532885945,-0.8663261547043615,-8.545375088072824,-0.02142719948305265,0.02142719948305265,-0.026145794691396274,0.026145794691396274,,,8779774.193587488,0.09663530820811703,54385497940.91194,28676919245.15728,44.39336749946301,1.7998086006057956,1.3433033184048488,54385497940.91194,28676919245.15728
