# Metadata
label,sec_040_r0.479
r,0.2828282828282828
r_over_R,0.4785353535353536
B_r,7.451570196990337
Cx,0.006863485943793901
Cy,0.002640998484971465
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_040_r0.479.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_040_r0.479_h40,40.0,-30.856166748,-3.9008919680000003,62.664198865,7.802063449,-18.034303071,-6.636781392,20.651650484,10.383536420999999,93.52036561300001,17.020317813000002,845.2743154893568,193.7126049728449,7.45827013226753,2.6128123218267874,1169912301116933.5,2.5829810664709344e+16,3495096490784234.5,2.6999722965826276e+16,4.393576974247074,20.644396765209965,,,-82.08693847719951,2.631560751291737e+16,684115452908907.1,2609126520642534.0,53880659681171.75,22496767155632.477,-5.5252261333964094,-0.2049394192988443,-3.8078167247673216,0.032195974253639216,-0.557671783229818,-5.500829589519972,-0.009015484128591503,0.009015484128591503,-0.01677839785059492,0.01677839785059492,,,5651722.342073334,0.09663530710833301,63743401040.14457,26614753037.430656,44.39336749945047,1.7408187200798775,1.0784363337492062,63743401040.14457,26614753037.430656
