# Metadata
label,Station_8
r,0.5
r_over_R,0.625
B_r,4.40404609966419
Cx,0.0017900000000000001
Cy,-0.00571
mesh_h,3.0
scale_factors,"[0.6        0.63468646 0.67137816 0.71019105 0.75124773 0.79467794
 0.84061887 0.88921569 0.94062193 0.995     ]"
target_Jt_mm4,8.092526290652849e-05
target_Iz_mm4,0.0005343495315146
dxf_path,\\mull.sms.ed.ac.uk\home\s1834431\Win7\Desktop\geometry_tools\section_calc_n\blade\Station_8.dxf

# Optimisation Results
run_label,mesh_h,scale_factor,area_mm2,Jt_mm4,Iz_mm4,target_Jt_mm4,target_Iz_mm4,delta_Jt_mm4,delta_Iz_mm4,passed,Jt_ratio,Iz_ratio,Area_reduction_pct,Jt_efficiency,Iz_efficiency,Slack_Jt,Excess_ratio_Jt,Slack_Iz,Excess_ratio_Iz
Station_8_s0.600_s0.600_h3.000,3.0,0.6,324.3378931004223,10441.62949641721,2980.2475243893628,8.092526290652849e-05,0.0005343495315146,10441.629415491947,2980.2469900398314,True,129028057.75839935,5577337.208366082,0.0,32.1936773918188,9.188712104837565,10441.629415491947,129028056.75839935,2980.2469900398314,5577336.208366082
Station_8_s0.635_s0.635_h3.000,3.0,0.6346864572033302,302.63416470406014,9921.223169306655,2868.38719620567,8.092526290652849e-05,0.0005343495315146,9921.223088381392,2868.3866618561387,True,122597354.80582887,5367997.9620741885,6.691702961035828,32.78289210674023,9.478068013274735,9921.223088381392,122597353.80582887,2868.3866618561387,5367996.962074189
Station_8_s0.671_s0.671_h3.000,3.0,0.6713781649288577,278.3484824634974,9293.726833535427,2728.329166949961,8.092526290652849e-05,0.0005343495315146,9293.726752610164,2728.3286326004295,True,114843331.97990358,5105888.57300311,14.17947505217515,33.38881804305941,9.801846745500951,9293.726752610164,114843330.97990356,2728.3286326004295,5105887.57300311
