# Metadata
label,sec_068_r0.726
r,0.48080808080808074
r_over_R,0.7260101010101011
B_r,2.9811438274770237
Cx,0.0047368945933535436
Cy,0.0014099498341670175
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_068_r0.726.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_068_r0.726_h40,40.0,-20.878047114,-0.997287752,42.393861052999995,1.944901798,-5.9035636259999995,-3.720232865,5.982039134,6.215858812,63.271908167,9.936091676999999,381.76584041372604,130.18398999993923,5.1339250325131385,1.3599088190129665,158402739570286.53,5349142773719483.0,313397310183516.2,5507545513289770.0,2.4055989933101434,13.979253614867082,,,-86.55736484680045,5367996044652255.0,139549468637515.47,532223352855091.44,25000828197271.586,10048881231209.676,-3.7126530188326314,0.1521144772722128,-2.5495645030866347,0.22103367403070992,-0.3747817109414995,-3.6968188921810348,0.0015979317658305636,-0.0015979317658305636,-0.011225585339053499,0.011225585339053499,,,3798223.4814481903,0.09663530724727203,65487336871.67445,26322106818.985,44.39336749966312,1.7231607386785754,0.8881436202593208,65487336871.67445,26322106818.985
