# Metadata
label,sec_022_r0.319
r,0.15555555555555545
r_over_R,0.3194444444444444
B_r,13.553656790193658
Cx,0.00908290091143706
Cy,0.004657620476851786
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_022_r0.319.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_022_r0.319_h40,40.0,-42.061322942,-8.897084713,85.334174397,20.013736582,-33.354851541,-12.434618894,85.073645816,20.808961567,127.39549733899999,33.24358046099999,1628.4669634865766,268.87382239790276,9.907944752106983,4.706477188956715,8118825779440300.0,9.209366754297835e+16,2.235359408889798e+16,1.0021249332241866e+17,8.338684780834328,28.084443991670867,,,-75.98485188398139,9.767332225971579e+16,2539171062702873.5,9684064735504916.0,97603960443202.92,44519533930508.016,-7.595345062744604,-1.098065734186368,-5.260068952897131,-0.517390393686864,-0.7740504345857856,-7.635172617791339,-0.01852800486858883,0.01852800486858883,-0.02336036808139213,0.02336036808139213,,,7844611.812742,0.09663530378740194,59936101027.33132,27338309544.328064,44.393367499502766,1.7665913822470003,1.2333094775775968,59936101027.33132,27338309544.328064
