# Metadata
label,sec_024_r0.337
r,0.16969696969696962
r_over_R,0.33712121212121215
B_r,12.593083000360416
Cx,0.00886088391774148
Cy,0.00435773716068289
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_024_r0.337.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_024_r0.337_h40,40.0,-40.827700759,-7.9234916779999995,82.863236663,17.974190536,-31.442859402999996,-11.492043629,82.54352425600001,18.748044201,123.69093742199999,30.240087829999997,1523.9471909252034,260.1021870274451,9.659692017345646,4.391613220405408,6474484061838682.0,8.128696756422205e+16,1.8332535590104904e+16,8.776145162606074e+16,7.697647976410667,27.27507317945891,,,-76.94542567390639,8.553776343107349e+16,2223688194987255.0,8480854583343404.0,92380946444411.86,41449261664672.3,-7.36433365735264,-0.9389163961442099,-5.096144570602974,-0.415136339155749,-0.7487981895261471,-7.386086615192629,-0.01757505335787509,0.01757505335787509,-0.0225920890022757,0.0225920890022757,,,7588692.237413741,0.09663530429600388,60619519491.56879,27198620734.034786,44.39336749942571,1.7623776870037582,1.2137976067158152,60619519491.56879,27198620734.034786
