# Metadata
label,sec_064_r0.691
r,0.45252525252525255
r_over_R,0.6906565656565657
B_r,3.4353443092093925
Cx,0.004964870711932157
Cy,0.0015207547921206213
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_064_r0.691.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_064_r0.691_h40,40.0,-21.926312261,-1.221643104,44.523080400999994,2.396410407,-7.217531757,-3.963589283,7.19785426,6.584578780999999,66.449392662,10.548168064,421.40993966706907,136.77648306399607,5.382410365916932,1.471488086122744,199460765289711.72,6511327131253204.0,431953939717294.1,6710787896542916.0,2.5693115853562034,14.679889691191894,,,-86.10316436508894,6540750829608711.0,170037066934205.53,648499027124859.9,27542952639429.688,11100460225028.824,-3.901802352417836,0.12889132759627348,-2.6804256252658245,0.21098538862863592,-0.3937605638808546,-3.88402203778443,0.0005387282338779539,-0.0005387282338779539,-0.0118004793049983,0.0118004793049983,,,3990564.8128429754,0.09663530380075581,65359048391.667595,26341239681.71856,44.393367498962,1.724917293026418,0.9124074949625369,65359048391.667595,26341239681.71856
