# Metadata
label,sec_004_r0.160
r,0.028282828282828215
r_over_R,0.16035353535353536
B_r,29.754340802458245
Cx,0.008013098523837903
Cy,0.007564105672003338
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_004_r0.160.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_004_r0.160_h40,40.0,-40.923833801,-21.891884922000003,82.435100913,46.449625039,-37.542681956,-24.209732464,81.997875599,47.21447617,123.358934714,71.424208634,1897.8073142673634,290.25860460174613,8.853678703362633,7.863251177445661,3.6172492657109144e+16,9.993066302156525e+16,5.618961939835042e+16,1.361031556786744e+17,16.304353494290474,27.099654161354675,,,-59.78416787176088,1.3265459170237018e+17,3448563976304234.5,1.315236999365242e+16,88979779082143.75,59429843115622.45,-7.543111377276612,-3.425992108863609,-5.297102137899836,-2.120655652149312,-0.835614434758292,-8.242432874850676,-0.020521402685005304,0.020521402685005304,-0.025143825069340812,0.025143825069340812,,,8468530.175581276,0.09663530524379477,46885570739.03672,31315003725.00407,44.39336749941709,1.8519748265104465,1.4356966389030605,46885570739.03672,31315003725.00407
