# Metadata
label,sec_086_r0.885
r,0.6080808080808081
r_over_R,0.8851010101010102
B_r,1.342848685771337
Cx,0.003882798805875487
Cy,0.0010358536839802513
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_086_r0.885.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_086_r0.885_h40,40.0,-16.992306957,-0.3252277,34.501819151999996,0.595256087,-2.476084952,-2.9153611319999997,3.115230573,4.937024129,51.494126109,7.852385260999999,252.4011138724008,105.85336747313671,4.204331349042173,0.9859521076618486,63263873983896.914,2344126374259302.0,71923307756117.05,2407390248243198.5,1.8697032367293813,11.381127776187983,,,-88.19565998856922,2346392108667031.5,60998139576166.75,232638894251207.6,16620841982693.611,6628743367587.3125,-3.0140092058248724,0.20994079707915542,-2.0670794517925453,0.2389187649906622,-0.30473721158464806,-3.0059044999718343,0.0048357297035004285,-0.0048357297035004285,-0.009108023171389286,0.009108023171389286,,,3088357.8382373503,0.09663530639495473,65850905836.71566,26262734208.6074,44.3933674994298,1.7168819380783396,0.7870679564983915,65850905836.71566,26262734208.6074
