# Metadata
label,sec_063_r0.682
r,0.44545454545454544
r_over_R,0.6818181818181819
B_r,3.5553263202963583
Cx,0.0050246215066659826
Cy,0.001550573195559415
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_063_r0.682.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_063_r0.682_h40,40.0,-22.201840927000003,-1.2836367080000002,45.082741387,2.52122483,-7.831916196000001,-4.029271205,7.275190249,6.683363480000001,67.284582314,10.712634685,432.1701935606694,138.51169706851275,5.447561824873363,1.5015670310938276,211708610209846.25,6846160238235301.0,468191678823851.0,7057868848445148.0,2.613859727116966,14.864029095754356,,,-85.9831823539986,6879037489692694.0,178831358752453.53,682039329620835.9,28230758817982.27,11386615798832.832,-3.9515673493729215,0.12225189912879941,-2.7148740964215783,0.20797726433334557,-0.39875603509832386,-3.9332967937778864,0.00025224701382269395,-0.00025224701382269395,-0.011951867098329825,0.011951867098329825,,,4041191.088583728,0.09663530794725514,65323243570.75113,26347526896.794987,44.39336749887663,1.725382744869496,0.9185837884042085,65323243570.75113,26347526896.794987
