# Metadata
label,sec_083_r0.859
r,0.5868686868686869
r_over_R,0.8585858585858587
B_r,1.5813317096283872
Cx,0.004012055830423271
Cy,0.0010882448449274435
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_083_r0.859.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_083_r0.859_h40,40.0,-17.576093193,-0.40959146599999996,35.687440975,0.764309568,-2.9617956380000003,-3.027946877,3.595415694,5.121559626,53.263534168,8.149506503,270.08968274335973,109.4997285110128,4.344876275671293,1.0380091589300549,73172636382850.53,2683466719041699.0,93225459297934.36,2756639355424549.5,1.943841170333923,11.771573849235773,,,-87.9571769644182,2686791987603569.5,69847367820980.02,266388685249175.97,17774003420753.65,7095073786100.622,-3.1187096521155735,0.2041934699013927,-2.139294018054697,0.23824656954653567,-0.3152345770874469,-3.109448830380991,0.00444421242698171,-0.00444421242698171,-0.009424875257378715,0.009424875257378715,,,3194743.378551197,0.09663530513158095,65807783696.9529,26269325484.907135,44.393367500004196,1.7177902094884683,0.8032835566577576,65807783696.9529,26269325484.907135
