# Metadata
label,sec_096_r0.973
r,0.6787878787878787
r_over_R,0.9734848484848485
B_r,0.5593164206707153
Cx,0.0034178133479010444
Cy,0.000861917822782047
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_096_r0.973.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_096_r0.973_h40,40.0,-14.906916592,-0.081424596,30.266783296,0.108233283,-1.1611814440000001,-2.531897185,2.119547516,4.296333314,45.173699888,6.828230499,194.18519374398565,92.84683445918552,3.699213269379616,0.8142952704490187,36534257181339.36,1388404463737200.2,24095735350414.45,1424938720918539.8,1.6198787439586277,9.98597251647378,,,-88.97919225344627,1388833809780361.8,36104911138178.07,137699392338554.61,12810137983944.195,5096189054423.299,-2.6409018749189825,0.22027909190579292,-1.8100556897534497,0.23433605335457441,-0.26729315507455653,-2.6365583552297354,0.0058131303931806995,-0.0058131303931806995,-0.007979903693013024,0.007979903693013024,,,2708881.6898047114,0.09663530811331399,65968664947.92142,26243963075.48623,44.39336750080306,1.7139090619022028,0.7294849916243199,65968664947.92142,26243963075.48623
