# Metadata
label,sec_028_r0.372
r,0.19797979797979792
r_over_R,0.3724747474747475
B_r,10.964677228594084
Cx,0.008330815966306209
Cy,0.0038069923312752485
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_028_r0.372.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_028_r0.372_h40,40.0,-38.064932625,-6.270584715,77.30586077699999,14.481710736,-27.565152193,-9.842348627,76.71219423000001,15.210574132,115.37079340199999,25.052922759,1311.2395703875222,241.26819129014697,9.072376099547757,3.8173465328316794,4066918259348511.0,6.090535412017067e+16,1.1976897781384302e+16,6.497227237951918e+16,6.577064797575377,25.45230595172954,,,-78.57383144554163,6.332601343079165e+16,1646258948727536.2,6278615669009007.0,80922901628332.02,35383610480935.695,-6.853079703472701,-0.6764585687526835,-4.736173683520637,-0.25059002165904326,-0.6945779057530896,-6.8512669740879355,-0.015439888330945787,0.015439888330945787,-0.02094285931595976,0.02094285931595976,,,7039195.13823683,0.09663530978775149,61714810516.59855,26984855612.98189,44.39336749974342,1.7553787043522495,1.177206487002083,61714810516.59855,26984855612.98189
