# Metadata
label,sec_082_r0.850
r,0.5797979797979798
r_over_R,0.8497474747474748
B_r,1.6629749931186844
Cx,0.004055729298543595
Cy,0.0011062977814851767
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_082_r0.850.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_082_r0.850_h40,40.0,-17.773698447999998,-0.439537578,36.088766316999994,0.824354326,-3.409455157,-3.0664636470000004,3.6285788909999996,5.184493547,53.86246476499999,8.250957194,276.21587925741613,110.73460632067851,4.39237515873998,1.0559752153039603,76813111755703.5,2806297114394332.5,101392285404264.31,2883110226150036.0,1.9693993068477194,11.903726118509576,,,-87.87553368133,2810058355929980.5,73051870220055.89,278610240690299.62,18172864001104.047,7257076821402.412,-3.1541757098735257,0.202001818294538,-2.1637664603572078,0.23785021283931157,-0.31878964337438737,-3.1445194078948995,0.004302455962803087,-0.004302455962803087,-0.009532234614178627,0.009532234614178627,,,3230771.9400987206,0.0966353066085656,65792249344.82517,26273206453.27297,44.39336749922362,1.718102529014928,0.8087059096018725,65792249344.82517,26273206453.27297
