# Metadata
label,sec_093_r0.947
r,0.6575757575757576
r_over_R,0.946969696969697
B_r,0.8024429480342699
Cx,0.003571262848341903
Cy,0.0009167505971216374
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_093_r0.947.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_093_r0.947_h40,40.0,-15.592516875,-0.15133802500000001,31.659069388,0.24755740499999998,-1.9315069420000002,-2.6551443449999996,2.550006578,4.50401767,47.25158626299999,7.159162015,212.47158994135677,97.12018006352467,3.8658231434442007,0.8681856648044662,44013055501003.53,1661934587556439.5,35714225129666.33,1705947643057443.0,1.699733163493133,10.444723593965511,,,-88.73606572617135,1662722564564957.8,43225078492485.07,164854768462028.22,14009540929274.324,5577215282201.637,-2.7634047670276867,0.21869351882755036,-1.8943864677347206,0.237085227913348,-0.2795955617126788,-2.7579084617657434,0.005569919078272753,-0.005569919078272753,-0.008350158995605563,0.008350158995605563,,,2833560.013327348,0.09663530362899725,65936066714.335915,26249228349.73361,44.39336749997882,1.7148295885480342,0.7481028221344743,65936066714.335915,26249228349.73361
