# Metadata
label,sec_092_r0.938
r,0.6505050505050506
r_over_R,0.9381313131313133
B_r,0.8812083057341796
Cx,0.003619417831009237
Cy,0.0009344175005862826
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_092_r0.938.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_092_r0.938_h40,40.0,-15.808134416,-0.17516479599999998,32.096942796,0.295108691,-1.9545418790000002,-2.694588344,2.5790258049999997,4.569915429000001,47.905077211999995,7.264503773,218.39468884869797,98.46459100719089,3.918123057240593,0.8855908839971178,46608150339994.195,1755779104509938.8,40082971532026.055,1802387254849933.0,1.72524318274068,10.588984778044171,,,-88.65730036869664,1756718602075845.5,45668652774087.6,174174239922650.5,14397612374426.492,5732973865689.102,-2.801960094073702,0.2178691291453484,-1.9209386866853937,0.23772659504184077,-0.2834659138946477,-2.7960855498135126,0.005479124786682239,-0.005479124786682239,-0.008466713738892774,0.008466713738892774,,,2872784.292874216,0.09663530379166616,65924736770.503784,26250518709.550022,44.39336750048068,1.7151281501727593,0.7539844491600961,65924736770.503784,26250518709.550022
