# Metadata
label,sec_097_r0.982
r,0.6858585858585858
r_over_R,0.9823232323232324
B_r,0.4781809342932927
Cx,0.003366459695971053
Cy,0.000843898702184334
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_097_r0.982.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_097_r0.982_h40,40.0,-14.677807713,-0.059387713,29.801524409,0.064367791,-1.146856297,-2.49134537,2.092945821,4.227313654,44.479332122,6.718659024,188.25954726612517,91.41922810425382,3.64346615416918,0.7966160799077104,34276966169651.68,1305023384464727.0,20848194886985.26,1339300350634378.8,1.5935404982712238,9.832660950355919,,,-89.06032774006479,1305365333334116.2,33935017300262.3,129423704960331.64,12421131171828.691,4940633257472.526,-2.5999838790208747,0.22057417629242212,-1.7818935775289044,0.23325654812047641,-0.2631833114398752,-2.5960168880411882,0.005883835435460522,-0.005883835435460522,-0.007856256750676902,0.007856256750676902,,,2667230.1167059466,0.09663531029393688,65978758327.03498,26243732810.47154,44.393367500047155,1.7136017651888271,0.7231110671052785,65978758327.03498,26243732810.47154
