# Metadata
label,sec_091_r0.929
r,0.6434343434343434
r_over_R,0.9292929292929293
B_r,0.9584902368425544
Cx,0.0036654187431562736
Cy,0.0009515688262377618
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_091_r0.929.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_091_r0.929_h40,40.0,-16.014384869,-0.199053767,32.515797841,0.342822138,-1.97639059,-2.7324565020000002,2.606469153,4.633132901,48.53018270999999,7.365589403,224.13781175439857,99.75085086219654,3.9680924506148827,0.902512588078038,49208856064034.16,1849219525162841.8,44646870542079.055,1898428381226876.0,1.749864791808405,10.726970678793267,,,-88.58001843732556,1850326250940335.2,48102130286540.73,183455203391872.16,14773657196332.006,5884285816752.537,-2.8388573075794246,0.21688632153925338,-1.9463545078632913,0.2382070589563018,-0.2871689199081658,-2.832610898218586,0.005383859383730486,-0.005383859383730486,-0.008578269397487358,0.008578269397487358,,,2910311.967260159,0.09663530381552378,65913274876.26408,26252981461.246292,44.3933674994349,1.715421160900504,0.7596860981173376,65913274876.26408,26252981461.246292
