# Metadata
label,sec_059_r0.646
r,0.4171717171717172
r_over_R,0.6464646464646465
B_r,4.066764946463071
Cx,0.00527720149382596
Cy,0.001680253757512411
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_059_r0.646.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_059_r0.646_h40,40.0,-23.370236428,-1.56060989,47.456070625,3.079106745,-8.770968524,-4.31914758,8.620090321,7.112768054,70.826307053,11.431915634,479.3867762531845,145.88212135993547,5.723090096546947,1.6326180777161938,271430435820463.8,8412894455799862.0,648857061435435.8,8684324891620327.0,2.8101316683122763,15.644803668758124,,,-85.47174372777805,8464282602153184.0,220042289467142.84,839212381961196.1,31237544937146.14,12643012057868.545,-4.162821427397513,0.09160251852351108,-2.861179472663676,0.19351217458827863,-0.41997437727384695,-4.1425951745534055,-0.0009902430151444961,0.0009902430151444961,-0.012595189059418331,0.012595189059418331,,,4256229.194370653,0.09663530469374405,65161465615.08044,26373301651.50662,44.39336749922202,1.7273730374975524,0.9438922551613232,65161465615.08044,26373301651.50662
