# Metadata
label,sec_034_r0.426
r,0.24040404040404037
r_over_R,0.42550505050505055
B_r,9.017224217638637
Cx,0.007544200326481276
Cy,0.003142180401577266
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_034_r0.426.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_034_r0.426_h40,40.0,-34.158513145,-5.27023319,69.37440924,10.569678157999999,-23.193436186000003,-7.967271943999999,29.413444584,12.255793166,103.532922385,20.22306511,1043.8606483150966,215.2684124038347,8.205779520652971,3.1289287548900364,2103435579753784.5,3.907302510478039e+16,6349467306578184.0,4.117646068453418e+16,5.30131691320031,22.848499131687856,,,-80.52128445658923,4.013313690355677e+16,1043323780977407.2,3979100003870553.5,65661534798728.0,27943950258542.73,-6.13155700887904,-0.3954224142810324,-4.230961089576941,-0.07985374072177032,-0.6197285474928543,-6.112960556577469,-0.012156657029453935,0.012156657029453935,-0.01866612918042335,0.01866612918042335,,,6280630.504657877,0.09663530905086017,62902586571.026306,26769809077.14768,44.393367499451195,1.7472241964881754,1.12637629209775,62902586571.026306,26769809077.14768
