# Metadata
label,sec_056_r0.620
r,0.3959595959595959
r_over_R,0.619949494949495
B_r,4.485460855100019
Cx,0.005480837663645954
Cy,0.0017893071611651166
hs,[40.0]
dxf_path,C:\Users\samea\Desktop\geometry_tools\n_sections\blade\sec_056_r0.620.dxf
material_name,Al_7075_T6

# Convergence Results
run_label,mesh_h,xmin_touch_x_mm,xmin_touch_y_mm,xmax_touch_x_mm,xmax_touch_y_mm,ymin_touch_x_mm,ymin_touch_y_mm,ymax_touch_x_mm,ymax_touch_y_mm,bbox_width_mm,bbox_height_mm,area_mm2,perimeter_mm,cx_mm,cy_mm,ixx_c_mm4,iyy_c_mm4,ixy_c_mm4,ip_c_mm4,rx_mm,ry_mm,sx_mm3,sy_mm3,phi_deg,i1_mm4,i2_mm4,j_mm4,asx_mm2,asy_mm2,scx_elastic_mm,scy_elastic_mm,scx_trefftz_mm,scy_trefftz_mm,sc1_mm,sc2_mm,beta_x_plus,beta_x_minus,beta_y_plus,beta_y_minus,shape_factor_x,shape_factor_y,polar_r_mm,j_over_ip,asx_over_a,asy_over_a,compactness,shear_offset_ratio_x,shear_offset_ratio_y,vx,vy
sec_056_r0.620_h40,40.0,-24.316780108,-1.802398435,49.378825101000004,3.566400646,-9.682329329000002,-4.56628692,9.973542789,7.473493207,73.69560520900001,12.039780127,519.5401739479919,151.8688179737043,5.945374592050384,1.743110009490005,330453302048381.8,9869595121098756.0,831900503966421.0,1.0200048423147136e+16,2.9784197456245023,16.27723085409154,,,-85.05304781915355,9941600928872230.0,258447494274904.78,985684819730850.0,33779721714469.0,13715737602598.734,-4.334236805392196,0.06369095059064345,-2.979992508889514,0.1796819330049638,-0.4372095439118593,-4.312599336492538,-0.002022358330747422,0.002022358330747422,-0.01311807180630006,0.01311807180630006,,,4430895.9230019795,0.09663530787697236,65018497910.90551,26399763272.15022,44.39336749931285,1.7290098778952538,0.9634613132596961,65018497910.90551,26399763272.15022
